id_movimentacao;id_produto;data_movimentacao;quantidade;tipo;valor_total
536;34;2025-12-18 00:00:00;288;S;61154.81
537;50;2025-11-22 00:00:00;193;S;85920.01
538;18;2025-11-21 00:00:00;50;S;6778.95
539;7;2025-06-25 00:00:00;598;E;472306.69
540;39;2026-04-01 00:00:00;104;S;47213.51
541;3;2026-06-05 00:00:00;105;S;53415.26
542;24;2026-06-19 00:00:00;635;E;423941.76
543;20;2024-07-12 00:00:00;29;S;17714.43
544;41;2025-11-17 00:00:00;264;E;148317.98
545;5;2024-06-08 00:00:00;8;S;2397.59
546;46;2025-09-30 00:00:00;55;S;24763.87
547;5;2025-12-06 00:00:00;381;E;113508.59
548;5;2025-01-23 00:00:00;18;S;5622.23
549;6;2026-06-17 00:00:00;50;S;8630.21
550;20;2024-07-18 00:00:00;41;S;30525.62
551;23;2026-03-09 00:00:00;668;E;336650.88
552;27;2026-02-01 00:00:00;111;S;26682.11
553;48;2025-09-09 00:00:00;37;S;2616.66
554;29;2025-12-10 00:00:00;478;E;247770.28
555;41;2025-05-22 00:00:00;47;S;30482.89
556;49;2025-12-23 00:00:00;56;S;23408.41
557;38;2024-10-01 00:00:00;152;S;116443.66
558;32;2025-05-04 00:00:00;4;S;2357.61
559;30;2026-05-06 00:00:00;9;S;1687.87
560;30;2024-08-11 00:00:00;28;S;4950.37
561;24;2024-06-27 00:00:00;151;S;86367.4
562;19;2025-09-16 00:00:00;29;S;7421.04
563;42;2026-03-24 00:00:00;86;S;39076.79
564;30;2025-12-19 00:00:00;13;S;2477.86
565;21;2025-09-05 00:00:00;491;E;143741.71
566;42;2026-06-09 00:00:00;192;E;88123.33
567;5;2026-02-18 00:00:00;72;S;20704.67
568;17;2025-12-13 00:00:00;515;E;375966.58
569;14;2025-07-17 00:00:00;77;E;35482.52
570;13;2026-05-07 00:00:00;31;S;5895.56
571;15;2024-09-14 00:00:00;32;S;3715.9
572;41;2026-04-05 00:00:00;64;S;33314.14
573;26;2025-09-18 00:00:00;29;S;15047.26
574;35;2026-02-17 00:00:00;306;E;28664.82
575;45;2026-06-25 00:00:00;52;S;5588.97
576;13;2026-02-13 00:00:00;466;E;94747.62
577;27;2024-10-23 00:00:00;137;S;32304.59
578;1;2025-04-23 00:00:00;60;S;4491.01
579;27;2025-01-26 00:00:00;372;E;111983.02
580;33;2024-12-22 00:00:00;21;S;3170.11
581;21;2025-07-08 00:00:00;452;E;150011.6
582;45;2026-06-06 00:00:00;29;S;3645.34
583;42;2026-04-30 00:00:00;454;E;192142.94
584;16;2025-10-13 00:00:00;21;S;9313.46
585;7;2026-05-29 00:00:00;286;E;176011.79
586;10;2026-02-20 00:00:00;14;S;2344.27
587;10;2024-11-13 00:00:00;80;S;12273.5
588;48;2026-01-18 00:00:00;23;S;1677.85
589;29;2026-06-10 00:00:00;59;S;28933.64
590;40;2025-03-17 00:00:00;41;S;18780.53
591;22;2024-10-05 00:00:00;19;S;11213.43
592;37;2025-12-29 00:00:00;71;S;34515.72
593;22;2024-08-15 00:00:00;96;S;65956.58
594;44;2025-06-21 00:00:00;189;E;36620.86
595;30;2026-06-08 00:00:00;72;S;16424.54
596;45;2024-07-15 00:00:00;156;E;20724.31
597;49;2024-06-14 00:00:00;49;S;23096.81
598;49;2024-12-21 00:00:00;36;S;14194.04
599;17;2025-05-08 00:00:00;31;S;23140.1
600;26;2025-07-29 00:00:00;28;S;13104.05
601;29;2024-07-25 00:00:00;19;S;9038.31
602;50;2026-04-17 00:00:00;108;S;61159.62
603;23;2026-04-22 00:00:00;1005;E;514087.7
604;50;2024-10-14 00:00:00;93;S;48083.72
605;33;2025-10-19 00:00:00;9;S;1636.58
606;29;2026-01-09 00:00:00;30;S;17184.37
607;32;2025-12-15 00:00:00;372;E;264638.93
608;16;2025-04-15 00:00:00;180;E;91224.79
609;15;2026-01-15 00:00:00;276;E;32027.22
610;26;2024-08-08 00:00:00;18;S;8512.27
611;11;2026-06-15 00:00:00;201;E;148339.12
612;14;2025-12-02 00:00:00;66;S;27710.48
613;6;2026-04-18 00:00:00;21;S;3847.72
614;37;2024-08-20 00:00:00;43;S;19687.57
615;32;2026-06-17 00:00:00;53;S;36957.97
616;47;2025-08-01 00:00:00;199;E;104849.24
617;39;2026-06-22 00:00:00;305;E;127278.28
618;18;2026-01-03 00:00:00;11;S;1488.05
619;39;2024-07-19 00:00:00;13;S;6697.79
620;24;2024-10-19 00:00:00;46;S;29296.36
621;38;2026-04-20 00:00:00;533;E;402091.06
622;40;2025-11-09 00:00:00;68;S;27110.84
623;36;2024-10-19 00:00:00;19;S;6059.94
624;28;2024-08-22 00:00:00;25;S;12130.94
625;1;2024-07-27 00:00:00;27;S;2206.28
626;39;2025-04-29 00:00:00;68;S;39113.01
627;23;2025-10-19 00:00:00;17;S;8774.47
628;48;2025-06-20 00:00:00;39;S;2457.7
629;20;2026-04-28 00:00:00;6;S;4141.89
630;21;2025-07-22 00:00:00;85;S;30215.6
631;10;2025-06-25 00:00:00;396;E;63474.43
632;10;2024-08-16 00:00:00;42;S;7980.71
633;12;2025-10-27 00:00:00;125;S;41808.32
634;46;2025-10-25 00:00:00;121;S;58666.99
635;24;2026-03-06 00:00:00;790;E;473366.81
636;25;2025-02-11 00:00:00;22;S;10293.66
637;27;2025-06-22 00:00:00;118;S;31764.12
638;46;2024-08-25 00:00:00;55;S;23997.24
639;13;2024-06-12 00:00:00;36;S;7157.16
640;8;2024-09-29 00:00:00;24;S;16338.52
641;27;2024-07-26 00:00:00;72;S;20650.49
642;49;2026-02-20 00:00:00;203;E;83722.15
643;6;2025-09-06 00:00:00;22;S;3608.63
644;7;2025-04-04 00:00:00;102;S;78267.71
645;34;2025-09-15 00:00:00;43;S;6942.96
646;11;2024-09-14 00:00:00;28;S;16032.47
647;48;2025-07-18 00:00:00;108;E;6045.15
648;8;2026-03-18 00:00:00;48;S;27204.52
649;19;2025-01-03 00:00:00;307;E;80067.41
650;1;2025-07-01 00:00:00;66;S;4833.24
651;16;2024-10-08 00:00:00;19;S;7721.9
652;27;2025-11-24 00:00:00;409;E;115710.59
653;43;2026-05-24 00:00:00;4;S;739.81
654;23;2025-05-25 00:00:00;63;S;36567.97
655;43;2024-12-14 00:00:00;37;S;8284.12
656;28;2024-08-22 00:00:00;72;E;34045.31
657;4;2026-04-24 00:00:00;286;E;155451.79
658;34;2025-12-16 00:00:00;495;E;84940.53
659;4;2025-06-16 00:00:00;117;E;51305.53
660;14;2024-07-04 00:00:00;154;E;63884.12
661;47;2026-02-27 00:00:00;95;E;44792.5
662;50;2026-01-23 00:00:00;106;S;60385.81
663;30;2026-01-13 00:00:00;174;E;34446.64
664;31;2025-08-24 00:00:00;19;S;12933.99
665;49;2025-12-28 00:00:00;34;S;14492.94
666;23;2024-10-23 00:00:00;61;S;34009.91
667;25;2025-10-12 00:00:00;114;S;43347.84
668;36;2024-12-04 00:00:00;29;S;10408.99
669;47;2026-05-03 00:00:00;48;E;20880.59
670;15;2024-12-10 00:00:00;78;S;8157.44
671;22;2024-12-21 00:00:00;132;S;87502.35
672;47;2024-11-24 00:00:00;121;E;62597.45
673;44;2026-06-21 00:00:00;28;S;5008.8
674;50;2025-03-26 00:00:00;261;E;157426.94
675;13;2024-06-10 00:00:00;65;S;13509.92
676;26;2024-07-08 00:00:00;10;S;4308.12
677;41;2024-10-10 00:00:00;81;S;56484.93
678;16;2026-01-17 00:00:00;8;S;3447.55
679;48;2025-10-09 00:00:00;13;S;807.94
680;2;2025-10-24 00:00:00;7;S;4490.44
681;50;2025-08-31 00:00:00;29;S;16104.16
682;45;2024-06-07 00:00:00;29;S;3424.49
683;18;2025-12-29 00:00:00;77;S;9896.17
684;5;2025-01-19 00:00:00;29;S;7590.66
685;33;2026-01-04 00:00:00;6;S;964.75
686;9;2026-03-23 00:00:00;28;S;3790.32
687;27;2024-07-05 00:00:00;120;S;28406.37
688;6;2026-05-11 00:00:00;68;S;12561.13
689;21;2024-11-13 00:00:00;33;S;8710.44
690;48;2025-12-17 00:00:00;27;S;1625.92
691;43;2026-05-18 00:00:00;237;E;56686.9
692;23;2024-08-27 00:00:00;411;E;263438.43
693;9;2025-09-01 00:00:00;544;E;81096.8
694;43;2024-08-18 00:00:00;11;S;2307.03
695;13;2024-06-13 00:00:00;43;S;7139.0
696;47;2024-08-31 00:00:00;16;S;6492.5
697;26;2024-06-12 00:00:00;45;S;20428.81
698;38;2024-07-22 00:00:00;996;E;706680.4
699;4;2024-09-25 00:00:00;7;S;3771.86
700;16;2026-01-22 00:00:00;4;S;1806.43
701;29;2026-01-01 00:00:00;20;S;11454.07
702;42;2025-10-15 00:00:00;57;S;29874.89
703;1;2024-12-20 00:00:00;296;E;19853.74
704;34;2025-01-21 00:00:00;175;S;34827.38
705;43;2025-08-29 00:00:00;115;E;26033.06
706;31;2024-06-24 00:00:00;10;S;5639.44
707;5;2024-09-02 00:00:00;419;E;100741.12
708;13;2025-01-23 00:00:00;42;S;8393.58
709;15;2025-05-30 00:00:00;175;E;20147.67
710;17;2025-02-20 00:00:00;380;E;241449.51
711;40;2026-06-02 00:00:00;383;E;202704.46
712;45;2026-04-13 00:00:00;8;S;1041.98
713;35;2024-08-26 00:00:00;41;S;4304.71
714;41;2025-04-17 00:00:00;66;S;34353.2
715;36;2025-10-10 00:00:00;133;S;52388.72
716;33;2025-11-27 00:00:00;43;S;7546.77
717;14;2025-05-29 00:00:00;209;E;80374.26
718;28;2025-08-14 00:00:00;26;S;12369.78
719;9;2024-08-26 00:00:00;62;S;7401.18
720;8;2025-06-26 00:00:00;237;E;129837.98
721;16;2024-09-15 00:00:00;57;E;25707.21
722;25;2025-01-30 00:00:00;15;S;5561.39
723;33;2026-03-05 00:00:00;4;S;760.3
724;11;2025-05-12 00:00:00;365;E;272177.06
725;31;2024-11-01 00:00:00;234;E;127805.23
726;6;2024-11-25 00:00:00;308;E;54265.26
727;27;2025-03-09 00:00:00;84;S;21066.22
728;10;2025-04-22 00:00:00;72;S;11004.18
729;46;2025-11-18 00:00:00;221;S;126805.42
730;4;2025-05-12 00:00:00;39;S;21485.22
731;40;2026-02-06 00:00:00;296;E;137596.36
732;31;2024-09-19 00:00:00;149;E;95714.35
733;36;2025-02-03 00:00:00;27;S;9991.96
734;34;2025-12-02 00:00:00;131;S;21271.64
735;25;2024-09-21 00:00:00;77;S;36513.82
736;45;2024-06-24 00:00:00;16;S;1833.23
737;10;2025-03-11 00:00:00;42;S;6471.56
738;10;2025-12-16 00:00:00;33;S;5542.93
739;19;2024-08-30 00:00:00;83;S;21248.24
740;45;2024-07-12 00:00:00;12;S;1212.58
741;1;2026-05-03 00:00:00;388;E;35033.94
742;1;2025-11-06 00:00:00;254;E;17635.95
743;48;2025-01-05 00:00:00;17;S;964.23
744;43;2025-02-01 00:00:00;53;E;12724.31
745;10;2025-06-14 00:00:00;42;S;8286.33
746;1;2024-09-07 00:00:00;41;S;3529.86
747;26;2024-07-02 00:00:00;6;S;2644.32
748;44;2025-04-19 00:00:00;145;E;29917.97
749;34;2026-06-21 00:00:00;10;S;1647.41
750;26;2025-07-27 00:00:00;7;S;3486.6
751;12;2025-03-13 00:00:00;50;S;17959.08
752;18;2026-06-13 00:00:00;179;E;22951.91
753;23;2026-03-13 00:00:00;57;S;31313.33
754;8;2026-04-20 00:00:00;90;E;58236.54
755;6;2025-11-01 00:00:00;117;E;18695.74
756;49;2026-02-11 00:00:00;468;E;178189.0
757;42;2025-06-19 00:00:00;41;S;17412.08
758;28;2024-06-14 00:00:00;27;S;13124.76
759;37;2024-10-25 00:00:00;28;S;14947.89
760;24;2025-07-01 00:00:00;280;E;199316.98
761;4;2024-12-30 00:00:00;68;S;30187.98
762;20;2025-05-24 00:00:00;7;S;4223.04
763;16;2026-06-02 00:00:00;38;S;14356.63
764;2;2025-11-07 00:00:00;177;S;98793.33
765;31;2025-06-25 00:00:00;127;E;69930.61
766;50;2025-10-13 00:00:00;31;S;13970.31
767;39;2024-10-31 00:00:00;44;S;21702.55
768;33;2025-12-30 00:00:00;38;S;6337.7
769;29;2024-11-25 00:00:00;92;S;47951.61
770;28;2025-03-02 00:00:00;22;S;8805.41
771;24;2026-01-05 00:00:00;42;S;25249.21
772;34;2026-02-04 00:00:00;199;S;37649.63
773;19;2025-10-12 00:00:00;66;S;23313.22
774;28;2025-04-06 00:00:00;19;S;7811.82
775;28;2024-12-30 00:00:00;21;S;8921.44
776;32;2025-04-05 00:00:00;22;S;12117.53
777;4;2025-02-28 00:00:00;32;S;13879.82
778;34;2024-06-17 00:00:00;113;S;19741.45
779;49;2024-09-07 00:00:00;60;S;22347.94
780;20;2024-11-21 00:00:00;63;S;40556.01
781;48;2025-02-18 00:00:00;37;S;2282.59
782;31;2025-03-20 00:00:00;25;S;14926.53
783;50;2024-10-11 00:00:00;39;S;21830.35
784;21;2025-05-16 00:00:00;156;E;51937.91
785;47;2026-02-09 00:00:00;43;S;17658.35
786;42;2026-02-19 00:00:00;74;S;37852.08
787;27;2025-05-26 00:00:00;145;S;35428.71
788;13;2025-12-08 00:00:00;137;S;27609.67
789;25;2026-01-30 00:00:00;153;S;62670.35
790;35;2025-07-22 00:00:00;85;S;8176.86
791;19;2025-09-09 00:00:00;287;E;82341.42
792;44;2025-02-17 00:00:00;244;E;47896.66
793;48;2025-03-08 00:00:00;95;E;5038.45
794;36;2024-06-18 00:00:00;20;S;7013.72
795;44;2025-04-11 00:00:00;52;S;10420.14
796;28;2026-03-26 00:00:00;15;S;6037.08
797;47;2025-06-23 00:00:00;56;S;28720.57
798;23;2025-03-07 00:00:00;376;E;236688.91
799;36;2025-01-11 00:00:00;30;S;10218.45
800;33;2026-05-09 00:00:00;26;S;4059.78
801;2;2026-04-10 00:00:00;51;S;29697.86
802;25;2026-04-26 00:00:00;81;S;33969.76
803;17;2025-08-09 00:00:00;80;S;53930.89
804;14;2025-09-10 00:00:00;48;S;24256.05
805;44;2024-11-17 00:00:00;96;S;16903.61
806;41;2025-06-09 00:00:00;77;S;45451.05
807;26;2025-01-02 00:00:00;23;S;10339.14
808;45;2025-10-26 00:00:00;26;S;2698.5
809;26;2025-04-22 00:00:00;31;S;15738.45
810;39;2025-03-28 00:00:00;150;E;74942.4
811;29;2025-11-19 00:00:00;35;S;20264.41
812;8;2024-08-11 00:00:00;62;E;40575.88
813;40;2026-03-26 00:00:00;89;S;35582.91
814;17;2025-04-16 00:00:00;142;S;81122.16
815;15;2024-07-16 00:00:00;25;S;2232.73
816;7;2026-06-17 00:00:00;402;E;236789.68
817;12;2025-12-19 00:00:00;257;E;88852.21
818;39;2025-08-10 00:00:00;38;S;17952.31
819;8;2024-07-28 00:00:00;18;S;10562.01
820;14;2025-07-09 00:00:00;56;S;25548.32
821;21;2025-12-07 00:00:00;101;S;32115.74
822;29;2025-09-21 00:00:00;20;S;9405.09
823;43;2024-07-06 00:00:00;4;S;870.21
824;13;2024-09-10 00:00:00;61;S;10966.21
825;24;2024-07-08 00:00:00;124;S;77430.07
826;11;2024-06-06 00:00:00;18;S;10797.78
827;7;2025-08-15 00:00:00;89;S;55179.26
828;35;2025-09-20 00:00:00;96;S;11750.19
829;41;2024-08-12 00:00:00;113;S;75652.18
830;31;2024-12-03 00:00:00;197;E;119751.97
831;37;2024-08-27 00:00:00;114;E;58067.89
832;24;2024-09-02 00:00:00;116;S;78614.06
833;34;2026-03-30 00:00:00;25;S;3982.39
834;37;2025-03-03 00:00:00;15;S;6141.85
835;28;2024-08-03 00:00:00;17;S;7429.96
836;50;2025-03-28 00:00:00;61;S;31450.73
837;7;2026-02-03 00:00:00;129;E;91178.35
838;38;2024-06-23 00:00:00;80;S;57315.62
839;34;2024-11-30 00:00:00;17;S;3017.88
840;32;2025-04-22 00:00:00;54;S;33747.75
841;49;2026-04-05 00:00:00;63;S;27182.44
842;32;2025-06-12 00:00:00;106;E;65323.9
843;3;2025-12-19 00:00:00;40;S;24339.37
844;45;2024-08-26 00:00:00;41;S;4838.23
845;40;2024-12-10 00:00:00;19;S;8913.78
846;35;2024-11-10 00:00:00;81;S;9529.03
847;39;2025-12-11 00:00:00;89;S;46492.6
848;44;2024-11-20 00:00:00;358;E;62017.16
849;15;2024-07-20 00:00:00;21;S;1841.16
850;43;2025-09-14 00:00:00;8;S;1867.94
851;27;2025-08-26 00:00:00;426;E;111835.24
852;38;2024-12-25 00:00:00;957;E;537548.83
853;7;2025-07-19 00:00:00;27;S;15807.36
854;46;2025-08-27 00:00:00;91;S;51252.22
855;31;2024-09-03 00:00:00;41;S;25046.42
856;47;2025-05-22 00:00:00;12;S;6303.75
857;16;2026-05-10 00:00:00;26;S;13040.75
858;39;2025-05-18 00:00:00;32;S;17030.57
859;48;2026-05-04 00:00:00;189;E;11050.75
860;35;2025-12-25 00:00:00;1194;E;139128.91
861;3;2026-01-28 00:00:00;70;S;37692.54
862;50;2025-09-01 00:00:00;40;S;21056.57
863;18;2024-07-18 00:00:00;209;E;25587.67
864;9;2025-08-09 00:00:00;268;E;38986.91
865;17;2026-05-31 00:00:00;95;S;67379.58
866;1;2026-01-08 00:00:00;30;S;2107.98
867;23;2025-06-19 00:00:00;668;E;341991.76
868;29;2024-11-18 00:00:00;35;S;17005.86
869;3;2025-02-05 00:00:00;28;S;17298.47
870;21;2024-06-08 00:00:00;9;S;3100.31
871;34;2026-04-17 00:00:00;373;E;64999.31
872;2;2025-02-06 00:00:00;4;S;2331.51
873;39;2026-06-10 00:00:00;81;S;33979.6
874;8;2026-06-09 00:00:00;13;S;8264.18
875;38;2025-09-02 00:00:00;58;S;32242.13
876;35;2025-04-29 00:00:00;419;E;43483.23
877;18;2024-11-03 00:00:00;26;S;3777.83
878;47;2025-06-09 00:00:00;146;E;66191.49
879;35;2024-10-18 00:00:00;167;S;19481.37
880;48;2024-07-15 00:00:00;177;E;9726.4
881;47;2025-07-27 00:00:00;19;S;9897.67
882;31;2025-07-03 00:00:00;124;E;82911.39
883;7;2025-01-11 00:00:00;4;S;2579.97
884;18;2026-04-19 00:00:00;6;S;724.31
885;11;2025-12-03 00:00:00;43;S;32469.82
886;36;2025-09-10 00:00:00;70;S;25087.02
887;42;2025-09-06 00:00:00;15;S;7712.84
888;37;2025-07-26 00:00:00;56;E;30348.21
889;49;2026-01-13 00:00:00;35;S;13069.16
890;34;2025-09-19 00:00:00;733;E;143147.69
891;12;2026-03-30 00:00:00;107;S;41190.19
892;46;2025-10-20 00:00:00;60;S;29832.74
893;4;2024-06-11 00:00:00;26;S;15337.01
894;15;2025-10-09 00:00:00;8;S;908.63
895;34;2025-08-17 00:00:00;28;S;4537.67
896;44;2026-04-21 00:00:00;93;S;19542.75
897;32;2026-03-03 00:00:00;20;S;11297.85
898;46;2024-09-13 00:00:00;122;S;55514.78
899;2;2025-03-03 00:00:00;39;S;26218.94
900;34;2024-08-20 00:00:00;273;E;49162.52
901;10;2024-11-08 00:00:00;107;S;18053.42
902;24;2025-02-23 00:00:00;20;S;13048.78
903;26;2025-12-25 00:00:00;60;S;27194.43
904;44;2025-06-10 00:00:00;610;E;113495.62
905;34;2025-10-09 00:00:00;167;S;28428.79
906;6;2026-02-11 00:00:00;17;S;3328.31
907;39;2024-07-31 00:00:00;60;S;30405.86
908;34;2025-02-08 00:00:00;12;S;2076.07
909;49;2024-08-25 00:00:00;114;E;51393.8
910;43;2025-05-15 00:00:00;16;S;3718.43
911;47;2024-10-20 00:00:00;103;E;42368.27
912;17;2026-04-26 00:00:00;12;S;7991.44
913;37;2024-11-05 00:00:00;19;S;8822.94
914;39;2025-12-19 00:00:00;304;E;172702.12
915;18;2024-06-20 00:00:00;66;E;7292.24
916;12;2024-08-14 00:00:00;9;S;2591.77
917;2;2025-10-14 00:00:00;22;S;13102.03
918;8;2025-05-31 00:00:00;38;S;24385.04
919;35;2026-02-10 00:00:00;188;S;23069.08
920;10;2025-02-08 00:00:00;49;S;8051.35
921;32;2024-08-13 00:00:00;130;E;91695.85
922;34;2025-09-22 00:00:00;212;S;42047.46
923;11;2025-03-26 00:00:00;208;E;124323.59
924;46;2025-03-22 00:00:00;82;S;44354.66
925;24;2025-08-30 00:00:00;54;S;32257.87
926;28;2025-08-09 00:00:00;139;E;67831.38
927;44;2025-09-15 00:00:00;319;E;55889.29
928;17;2026-06-13 00:00:00;67;S;42158.3
929;26;2025-07-20 00:00:00;31;S;13729.45
930;21;2026-05-29 00:00:00;73;S;22948.46
931;16;2025-09-30 00:00:00;33;S;15065.62
932;9;2025-01-11 00:00:00;25;S;3046.5
933;40;2026-04-17 00:00:00;119;S;50074.85
934;7;2024-08-07 00:00:00;68;S;48395.23
935;48;2026-03-10 00:00:00;14;S;995.38
936;8;2025-07-16 00:00:00;114;E;70472.25
937;4;2025-06-09 00:00:00;36;S;18403.45
938;48;2025-04-13 00:00:00;27;S;1872.3
939;50;2024-08-03 00:00:00;8;S;3740.94
940;42;2025-03-08 00:00:00;47;S;20582.8
941;32;2026-02-02 00:00:00;15;S;10538.2
942;32;2026-01-18 00:00:00;11;S;6608.07
943;40;2024-07-21 00:00:00;40;S;21016.38
944;47;2026-01-12 00:00:00;195;E;79151.22
945;23;2026-01-26 00:00:00;46;S;29453.12
946;18;2025-05-31 00:00:00;67;E;8554.62
947;8;2026-01-23 00:00:00;7;S;4355.16
948;42;2024-06-04 00:00:00;226;E;121122.19
949;2;2025-04-14 00:00:00;3;S;1621.88
950;11;2026-01-16 00:00:00;67;S;51490.82
951;24;2025-02-22 00:00:00;26;S;15173.66
952;3;2024-10-18 00:00:00;21;S;10710.4
953;35;2025-07-28 00:00:00;324;E;29550.8
954;42;2024-12-23 00:00:00;48;S;21477.1
955;15;2025-08-09 00:00:00;54;S;5375.0
956;4;2024-11-23 00:00:00;75;S;44078.83
957;43;2025-03-18 00:00:00;42;S;7789.55
958;11;2024-07-03 00:00:00;241;E;162788.93
959;29;2026-02-04 00:00:00;31;S;16932.88
960;39;2025-12-30 00:00:00;69;S;32514.03
961;36;2026-02-27 00:00:00;39;S;17094.58
962;9;2024-12-23 00:00:00;309;E;37255.77
963;35;2025-06-06 00:00:00;64;S;7135.33
964;15;2026-04-21 00:00:00;440;E;48475.81
965;35;2025-05-09 00:00:00;53;S;6326.28
966;14;2025-12-12 00:00:00;105;E;46657.73
967;46;2025-11-08 00:00:00;131;S;66500.84
968;24;2025-08-18 00:00:00;580;E;358872.29
969;15;2025-07-14 00:00:00;88;S;9362.43
970;46;2025-10-20 00:00:00;33;S;19533.62
971;4;2026-02-18 00:00:00;16;S;9291.17
972;2;2025-11-15 00:00:00;147;E;78641.84
973;15;2025-11-09 00:00:00;20;S;1862.94
974;30;2025-05-26 00:00:00;11;S;2473.66
975;41;2024-09-23 00:00:00;26;S;15033.05
976;48;2025-11-24 00:00:00;160;S;10336.78
977;34;2026-05-30 00:00:00;94;S;16214.95
978;11;2025-08-15 00:00:00;388;E;281790.72
979;11;2026-01-30 00:00:00;75;S;42515.58
980;12;2024-06-18 00:00:00;91;S;34514.28
981;15;2025-06-01 00:00:00;142;E;16138.08
982;50;2024-12-12 00:00:00;639;E;286680.19
983;40;2026-03-21 00:00:00;53;S;21007.29
984;31;2025-04-12 00:00:00;20;S;12665.41
985;22;2025-08-22 00:00:00;505;E;341121.27
986;47;2024-09-27 00:00:00;46;S;21481.48
987;27;2025-05-01 00:00:00;117;S;27549.55
988;45;2026-05-10 00:00:00;52;E;5158.77
989;41;2024-12-18 00:00:00;102;S;68756.96
990;11;2026-02-19 00:00:00;453;E;294276.61
991;48;2025-07-24 00:00:00;51;S;3298.08
992;22;2026-06-24 00:00:00;77;S;47989.93
993;16;2026-03-16 00:00:00;22;S;10204.82
994;45;2024-07-31 00:00:00;26;S;3376.84
995;4;2025-03-09 00:00:00;10;S;5846.03
996;50;2024-10-09 00:00:00;46;S;24578.22
997;33;2024-07-04 00:00:00;41;S;6528.11
998;28;2025-03-04 00:00:00;238;E;102901.57
999;32;2025-08-19 00:00:00;151;E;102043.94
1000;25;2025-03-12 00:00:00;127;S;58784.44
1001;10;2024-09-28 00:00:00;197;E;34994.72
1002;18;2025-01-27 00:00:00;23;S;2853.46
1003;13;2026-05-27 00:00:00;58;S;9072.81
1004;16;2025-12-10 00:00:00;134;E;49796.46
1005;27;2025-08-26 00:00:00;117;S;33152.62
1006;29;2025-01-26 00:00:00;20;S;9171.26
1007;21;2025-09-19 00:00:00;650;E;204072.59
1008;29;2024-09-05 00:00:00;152;E;82193.34
1009;26;2025-06-05 00:00:00;230;E;91408.39
1010;27;2026-04-20 00:00:00;150;S;38206.84
1011;16;2026-06-05 00:00:00;13;S;6502.63
1012;14;2024-07-26 00:00:00;25;S;10384.32
1013;25;2025-11-28 00:00:00;218;S;96929.38
1014;6;2026-02-27 00:00:00;29;S;5716.18
1015;30;2024-08-20 00:00:00;31;S;6534.33
1016;19;2024-12-19 00:00:00;433;E;144317.14
1017;1;2025-01-07 00:00:00;7;S;560.75
1018;1;2025-06-24 00:00:00;60;S;5078.96
1019;20;2024-11-22 00:00:00;42;S;27181.2
1020;49;2025-09-28 00:00:00;53;S;19842.2
1021;32;2025-06-16 00:00:00;158;E;84449.25
1022;17;2025-11-17 00:00:00;181;S;103313.55
1023;3;2025-04-05 00:00:00;9;S;4863.56
1024;13;2026-03-10 00:00:00;88;S;13419.72
1025;29;2024-06-18 00:00:00;51;S;22034.07
1026;17;2025-08-25 00:00:00;171;S;97361.8
1027;32;2025-04-13 00:00:00;20;S;14573.62
1028;38;2026-05-05 00:00:00;169;S;99922.2
1029;33;2026-06-04 00:00:00;181;E;32936.03
1030;2;2025-11-30 00:00:00;95;S;52563.5
1031;3;2026-05-12 00:00:00;99;S;50030.13
1032;41;2026-03-14 00:00:00;50;S;36155.63
1033;5;2025-07-04 00:00:00;77;S;20649.14
1034;19;2025-04-18 00:00:00;32;S;10251.44
1035;41;2025-09-06 00:00:00;342;E;178428.88
1036;6;2026-05-12 00:00:00;181;E;29250.29
1037;37;2024-11-19 00:00:00;352;E;163399.76
1038;2;2026-01-28 00:00:00;34;S;20390.99
1039;1;2026-05-25 00:00:00;77;S;5096.75
1040;31;2024-11-05 00:00:00;10;S;6016.85
1041;48;2025-11-23 00:00:00;18;S;1039.2
1042;17;2026-03-19 00:00:00;124;S;68416.89
1043;49;2025-08-04 00:00:00;42;S;19768.3
1044;8;2025-05-24 00:00:00;28;S;15028.23
1045;13;2025-01-20 00:00:00;60;S;9620.94
1046;20;2026-06-22 00:00:00;167;E;123569.1
1047;11;2024-11-30 00:00:00;29;S;20257.43
1048;20;2025-09-12 00:00:00;29;S;22060.54
1049;31;2025-09-09 00:00:00;16;S;9591.93
1050;8;2026-03-29 00:00:00;14;S;8543.01
1051;28;2025-01-07 00:00:00;13;S;5746.06
1052;19;2026-01-23 00:00:00;347;E;95552.47
1053;32;2024-06-26 00:00:00;26;S;14207.56
1054;38;2026-05-04 00:00:00;138;S;99703.9
1055;38;2025-10-13 00:00:00;639;E;384895.54
1056;43;2024-12-25 00:00:00;83;E;15664.08
1057;25;2026-01-25 00:00:00;30;S;13729.21
1058;6;2025-03-22 00:00:00;119;E;19341.85
1059;16;2025-01-23 00:00:00;83;E;39401.14
1060;24;2025-03-17 00:00:00;118;S;74955.06
1061;30;2025-08-11 00:00:00;7;S;1618.66
1062;39;2025-05-03 00:00:00;71;S;34374.59
1063;42;2024-10-17 00:00:00;322;E;165981.38
1064;19;2026-03-04 00:00:00;218;E;69216.35
1065;15;2024-07-24 00:00:00;145;E;14962.6
1066;24;2025-08-06 00:00:00;167;S;87494.34
1067;47;2026-06-05 00:00:00;35;S;16230.06
1068;33;2026-02-09 00:00:00;41;S;8276.11
1069;32;2025-08-30 00:00:00;23;S;14342.2
